FAMSIZE,ELDCH,SEX,AGE,MARST,BIRTHYR,MARRNO,MARRINYR,YRMARR,DIVINYR,WIDINYR,RACE,HISPAN,SPEAKENG,RACNUM,HCOVANY,HCOVPRIV,HINSEMP,HINSPUR,HCOVPUB,HINSCAID,HINSCARE,HINSVA,HINSIHS,EDUC,EMPSTAT,LABFORCE,CLASSWKR,WKSWORK2,UHRSWORK,WRKLSTWK,ABSENT,LOOKING,AVAILBLE,WORKEDYR,INCTOT,FTOTINC,INCWAGE,INCBUS00,INCWELFR,VETDISAB,DIFFHEAR,VETSTAT,VETSTATD,VET01LTR,VET90X01,VET75X90,VETVIETN,VET55X64,VETKOREA,VET47X50,VETWWII,VETOTHER,TRANWORK,CARPOOL,RIDERS,TRANTIME,DEPARTS,ARRIVES,GCHOUSE,GCMONTHS,GCRESPON
2,99,2,82,1,1934,1,1,1953,1,1,1,0,3,1,2,2,2,2,2,1,2,1,1,2,3,1,0,0,0,1,1,1,5,1,141300,170200,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,70,4,1946,1,1,1963,1,1,2,0,3,1,2,2,1,1,2,1,2,1,1,11,1,2,2,6,20,2,4,3,5,3,59700,67600,47300,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,10,732,744,1,0,0
2,99,1,77,1,1939,2,1,2007,1,1,1,0,3,1,2,2,1,2,2,1,2,2,1,11,3,1,2,0,0,1,1,1,5,2,33600,53600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,81,1,1935,1,1,1964,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,35300,53300,0,0,0,1,1,2,20,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0
1,99,2,70,5,1946,1,1,1975,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,5,3,1,0,0,0,1,1,1,5,1,13000,13000,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,55,2,75,5,1941,1,1,1958,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,11600,47600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,72,4,1944,1,1,1966,1,1,2,0,3,1,2,1,1,1,2,1,2,1,1,7,1,2,2,6,24,3,4,3,5,3,54000,54000,40000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,2,2,30,702,734,1,0,0
2,99,1,78,1,1938,1,1,1963,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,10,3,1,0,0,0,1,1,1,3,1,39800,58220,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,71,4,1945,1,1,1967,1,1,2,0,3,1,2,2,1,2,2,1,2,1,1,7,3,1,2,0,0,1,1,1,5,2,66400,66400,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,65,1,1951,1,1,1968,1,1,1,0,3,1,2,1,1,1,2,2,2,1,1,6,3,1,2,0,0,1,1,1,5,2,12100,35000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,68,6,1948,0,0,0,0,0,1,0,3,1,2,1,1,1,2,2,2,1,1,2,3,1,0,0,0,1,4,3,5,1,12000,12000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,99,1,65,1,1951,1,1,1972,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,8,3,1,0,0,0,1,1,1,5,1,40800,69800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,66,1,1950,1,1,1968,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,1,2,2,6,40,2,4,3,5,3,82000,82000,70000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,0,0
1,99,1,70,4,1946,1,1,1987,1,1,2,0,3,1,2,1,1,1,2,1,2,1,1,3,3,1,0,0,0,1,1,1,5,1,6800,6800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,79,1,1937,2,1,1994,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,11,3,1,0,0,0,1,1,1,5,1,58800,72000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,83,4,1933,2,1,1979,2,1,1,0,3,1,2,2,1,2,2,2,2,1,1,7,3,1,0,0,0,1,1,1,5,1,14000,14000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,77,1,1939,3,1,2002,1,1,1,0,3,1,2,2,1,2,2,1,2,2,1,7,3,1,2,4,40,1,1,1,5,3,55900,66600,24000,0,0,1,2,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
5,33,2,65,1,1951,1,1,1982,1,1,1,1,4,1,2,2,2,1,2,1,2,1,1,2,1,2,2,6,32,2,4,3,5,3,27700,52000,15000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,30,632,704,1,0,0
2,99,1,71,1,1945,1,1,1967,1,1,1,1,4,1,2,2,2,1,2,1,2,1,1,11,1,2,2,6,8,1,3,3,5,3,80900,177900,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,66,1,1950,2,1,1985,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,1,2,2,6,60,2,4,3,5,3,145000,210000,120000,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,70,0,0,0,0,0,1,0,0
2,99,2,65,1,1951,2,1,2004,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,10,3,1,1,0,0,1,1,1,5,2,250,80250,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,46,2,69,4,1947,2,1,1985,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,2,0,0,1,1,1,5,2,14400,71600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,73,5,1943,1,1,1962,1,1,1,4,5,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,69100,69100,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,74,1,1942,3,1,2007,1,1,1,0,3,1,2,1,1,1,2,2,2,1,1,6,3,1,0,0,0,1,1,1,3,1,11700,13200,0,0,0,2,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
3,99,2,66,1,1950,3,1,1989,1,1,6,0,3,1,2,2,1,2,2,1,2,1,1,6,1,2,1,6,3,2,1,1,5,3,11300,112200,0,2000,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,30,732,804,1,0,0
1,99,1,70,5,1946,1,1,1962,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,7200,7200,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,99,2,68,1,1948,1,1,2006,1,1,1,0,5,1,2,2,2,1,2,1,2,1,1,11,3,1,2,0,0,1,1,1,5,2,145010,199260,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,42,2,71,1,1945,1,1,1963,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,7,3,1,2,0,0,1,1,1,5,2,20700,548700,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,67,1,1949,2,1,2000,1,1,1,1,4,1,2,1,1,1,2,1,2,1,1,4,1,2,2,6,32,2,4,3,5,3,21200,32900,13200,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,5,547,554,1,0,0
1,99,1,83,2,1933,1,1,1965,1,1,1,0,3,1,2,2,1,1,1,1,1,1,1,7,3,1,0,0,0,3,4,3,5,1,36300,9999999,0,0,0,1,1,2,20,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,1,0,0
2,99,2,73,1,1943,1,1,1972,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,10,1,2,2,6,15,2,4,3,5,3,174000,333000,125000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,0,0
2,99,1,67,1,1949,3,1,2006,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,10,1,2,1,6,60,2,4,3,5,3,50000,58700,50000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,60,747,849,1,0,0
1,99,1,71,5,1945,2,1,1991,1,2,1,0,3,1,2,2,1,1,2,1,2,1,1,6,3,1,2,0,0,1,1,1,5,2,50400,50400,0,0,0,1,1,2,20,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
2,54,2,76,4,1940,1,1,1959,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,1,2,2,6,40,2,1,3,5,3,35000,39000,25000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,10,832,844,1,0,0
2,99,2,73,5,1943,1,1,1970,1,1,2,0,3,1,2,2,1,1,2,1,2,1,1,8,3,1,0,0,0,3,4,3,5,1,27000,38800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,82,1,1934,1,1,1956,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,29200,45200,0,0,0,1,2,2,20,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0
2,99,2,65,1,1951,1,1,1980,1,1,1,1,6,1,2,2,2,1,2,1,2,1,1,6,1,2,2,6,40,2,4,3,5,3,73900,90300,65000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,10,717,729,1,0,0
2,99,1,66,1,1950,1,1,1971,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,3,3,1,0,0,0,1,1,1,5,1,9600,12600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,80,1,1936,1,1,1961,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,16930,38530,0,0,0,1,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,2,65,1,1951,1,1,1977,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,8,3,1,1,3,12,1,1,1,5,3,14000,96000,0,4000,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,70,1,1946,3,1,2006,1,1,1,0,3,1,2,2,1,1,2,1,2,1,1,8,3,1,0,0,0,1,1,1,5,1,17800,61900,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,77,4,1939,2,1,1998,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,3,1,0,0,0,1,1,3,5,1,7500,7500,0,0,0,1,1,2,20,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,84,1,1932,2,1,1992,1,1,1,0,3,1,2,2,1,2,2,1,2,2,1,8,3,1,0,0,0,1,1,1,3,1,23100,52300,0,0,0,1,2,2,20,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,82,1,1934,1,1,1954,1,1,1,0,3,1,2,2,1,2,2,2,2,1,1,6,3,1,0,0,0,1,1,1,4,1,13500,13500,0,0,0,1,1,2,20,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0
1,99,1,69,4,1947,1,1,1979,1,1,2,0,3,1,1,1,1,1,1,1,1,1,1,6,3,1,0,0,0,3,4,3,5,1,0,9999999,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,80,1,1936,1,1,1966,1,1,2,0,3,1,2,2,1,1,2,1,2,2,1,6,3,1,0,0,0,1,1,1,5,1,35500,182900,0,0,0,6,1,2,20,1,1,2,2,1,2,1,1,1,0,0,0,0,0,0,1,0,0
2,99,2,69,1,1947,2,1,1993,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,7,1,2,2,4,24,2,4,3,5,3,22700,93800,14000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,45,602,649,1,0,0
2,99,2,66,1,1950,1,1,1970,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,7,3,1,1,0,0,1,1,1,5,2,15000,35000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,51,2,81,1,1935,1,1,1966,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,0,3,1,0,0,0,3,4,3,5,1,35800,106800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,67,1,1949,2,1,1989,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,11,3,1,2,0,0,1,1,1,5,2,150000,157820,0,0,0,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,75,6,1941,0,0,0,0,0,1,0,3,1,2,2,1,2,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,67300,67300,0,0,0,1,1,2,20,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0
6,20,1,67,1,1949,3,1,2002,1,1,1,1,4,1,2,2,2,1,2,1,2,1,1,11,1,2,2,6,40,2,4,3,5,3,442000,480600,418000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,20,722,744,1,0,0
2,99,2,70,1,1946,1,1,1967,1,1,1,1,4,1,2,2,2,1,2,1,2,1,1,7,3,1,2,0,0,1,1,1,5,2,37000,68000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,73,1,1943,1,1,1967,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,10,1,2,2,6,40,2,4,3,5,3,57000,81600,38500,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,10,1,1,15,902,919,1,0,0
2,99,1,75,1,1941,1,1,1962,1,1,2,0,3,1,2,1,1,1,2,1,2,1,1,11,3,1,0,0,0,1,1,1,5,1,2100,8100,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,73,1,1943,3,1,2013,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,11,3,1,2,0,0,1,1,1,5,2,305000,341800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,70,5,1946,1,1,1969,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,1,2,2,6,40,2,4,3,5,3,88280,88280,61000,320,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,20,832,854,1,0,0
9,49,1,82,2,1934,3,1,1995,1,1,2,0,3,1,2,1,1,1,2,2,2,1,1,10,3,1,0,0,0,3,4,3,5,1,10600,121600,0,0,0,1,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
1,99,2,67,4,1949,1,1,1970,1,1,1,0,3,1,2,2,1,2,1,1,1,1,1,7,3,1,0,0,0,1,1,1,5,1,12000,12000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,99,1,73,1,1943,1,1,1961,1,1,3,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,20100,75900,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,87,1,1929,1,1,1949,1,1,1,0,3,1,2,2,1,2,2,1,2,2,1,6,3,1,0,0,0,1,1,1,5,1,30000,34200,0,0,0,1,1,2,20,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,66,1,1950,3,1,1986,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,1,2,2,6,32,2,4,3,5,3,418000,461000,418000,0,0,1,2,2,20,1,1,1,2,1,1,1,1,1,10,1,1,15,632,649,1,0,0
2,99,1,66,1,1950,1,1,1975,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,18000,136500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,68,1,1948,2,1,1992,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,8,3,1,0,0,0,3,4,1,5,1,9100,46100,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,51,2,68,5,1948,1,1,1966,1,1,1,1,6,1,2,2,2,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,1500,15200,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2
2,99,2,71,1,1945,2,1,1967,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,9600,31000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,79,4,1937,1,1,1968,1,1,2,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,33300,45400,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,70,1,1946,1,1,1967,1,1,1,0,3,1,2,2,1,2,2,1,2,2,1,11,3,1,0,0,0,1,1,1,5,1,72000,134400,0,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,72,1,1944,3,1,1978,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,2,1,40,1,1,1,5,3,29800,70800,3600,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,99,1,67,1,1949,2,1,1981,1,1,1,0,3,1,2,2,2,1,1,1,1,1,1,10,1,2,2,6,40,2,4,3,5,3,78100,81700,78000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,40,632,714,1,0,0
2,99,2,72,1,1944,1,1,1966,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,11,1,2,1,4,3,2,4,3,5,3,35600,92800,0,2900,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,25,702,729,1,0,0
2,99,1,72,1,1944,1,1,1980,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,3,1,0,0,0,1,1,1,5,1,13000,17800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,71,5,1945,1,1,1965,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,19300,19300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,70,5,1946,1,1,1966,1,1,1,0,3,1,2,2,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,69300,69300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,68,1,1948,2,1,1975,1,1,1,1,4,1,2,1,1,1,2,1,2,2,1,7,1,2,2,6,40,2,1,1,5,3,45800,71800,26000,0,0,6,1,2,20,1,1,1,2,1,1,1,1,1,10,1,1,15,647,704,1,0,0
2,99,1,67,1,1949,1,1,1978,1,1,1,0,3,1,2,2,2,2,2,1,2,1,1,11,3,1,1,1,10,1,1,1,5,3,70400,190400,0,3000,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,63,2,86,5,1930,1,1,1952,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,31150,51050,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,66,1,1950,1,1,1979,1,1,2,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,50900,62600,0,0,0,1,1,2,20,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,2,72,1,1944,2,1,1967,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,13000,44000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,73,1,1943,3,1,1986,1,1,1,0,3,1,2,1,1,1,2,2,2,2,1,7,3,1,0,0,0,1,1,1,5,1,12140,38040,0,0,0,1,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,87,1,1929,3,1,1982,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,11,3,1,0,0,0,1,1,1,5,1,18200,32600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,78,6,1938,0,0,0,0,0,1,0,3,1,2,2,2,2,2,1,2,1,1,10,3,1,0,0,0,1,4,1,5,1,253000,253000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,65,4,1951,3,1,1983,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,8,3,1,0,0,0,1,1,1,5,1,22200,22200,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,75,5,1941,1,1,2012,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,7000,7000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,69,1,1947,2,1,1994,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,7,1,2,2,6,40,2,4,3,5,3,50000,95000,24000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,30,435,504,1,0,0
2,99,2,66,1,1950,2,1,1988,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,111000,155400,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,76,5,1940,1,1,1964,1,2,8,0,3,2,2,2,2,2,2,1,2,1,1,6,3,1,1,0,0,3,4,3,5,2,14000,14000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,19,1,74,1,1942,2,1,1990,1,1,1,1,4,1,2,2,1,2,2,2,2,1,1,3,1,2,2,6,22,2,4,3,5,3,21000,41000,7000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,30,1805,1834,1,0,0
3,47,1,76,1,1940,1,1,1963,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,11,3,1,0,0,0,1,1,1,5,1,49500,67500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,72,6,1944,0,0,0,0,0,1,0,3,1,2,1,1,1,2,2,2,1,1,7,3,1,0,0,0,3,4,3,5,1,7800,9999999,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,65,1,1951,2,1,1980,1,1,1,1,4,1,2,2,2,1,2,2,2,2,1,6,3,1,0,0,0,1,1,1,5,1,7200,94900,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,72,1,1944,1,1,1965,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,4,1,5,1,43800,68600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,69,1,1947,1,1,1972,1,1,2,0,3,1,2,2,1,1,2,1,2,2,1,6,3,1,0,0,0,1,1,1,5,1,75900,101700,0,0,0,6,1,2,20,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
3,54,2,74,1,1942,1,1,1960,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,13000,74000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,76,1,1940,1,1,1959,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,11,3,1,0,0,0,1,1,1,5,1,84600,116400,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,68,4,1948,3,1,1984,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,2,0,0,1,4,1,5,2,35500,35500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,92,5,1924,2,1,1969,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,22900,22900,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,71,5,1945,1,1,1967,1,2,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,1,4,3,5,1,23000,23000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,48,2,75,4,1941,1,1,1975,1,1,1,1,4,1,2,1,1,1,2,2,2,1,1,2,3,1,0,0,0,1,1,1,5,1,9000,92900,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
4,47,2,76,4,1940,1,1,1963,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,4,3,1,0,0,0,1,1,1,5,1,17000,187100,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,33,1,70,1,1946,1,1,1962,1,1,1,1,5,1,2,1,1,1,2,1,2,1,1,2,1,2,1,4,50,2,1,1,5,3,21900,88500,0,10100,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,2,3,10,602,614,2,0,1
2,52,2,78,4,1938,1,1,1961,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,1,2,2,6,40,2,4,3,5,3,59600,62600,38000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,15,702,719,1,0,0
2,99,2,80,1,1936,1,1,1958,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,6800,77400,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,38,1,65,1,1951,1,1,1973,1,1,1,1,5,1,2,1,1,1,2,1,2,1,1,6,3,1,2,1,40,1,1,1,5,3,4220,82530,3400,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2,99,2,85,5,1931,1,1,1950,1,1,1,1,4,1,2,2,2,1,1,1,1,1,1,6,3,1,0,0,0,1,1,1,5,1,15600,37300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
